pipeline,rank,dataset,signal,iteration,f1,recall,precision,observed,expected,tn,fp,fn,tp,status,elapsed,split,run_id
aer_ablation-sum,14,YAHOOA2,synthetic_60,0,1.0,1.0,1.0,"[[839.0, 955.0, 2.0737202107993413]]","[[894, 894]]",,0,0,1,OK,29.519493,False,a4bc5463-f
aer_ablation-sum,15,YAHOOA2,synthetic_61,0,1.0,1.0,1.0,"[[604.0, 720.0, 1.5835254966466816], [844.0, 955.0, 1.3264724205989602]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.339349,False,a4bc5463-f
aer_ablation-sum,16,YAHOOA2,synthetic_75,0,1.0,1.0,1.0,"[[840.0, 954.0, 0.9523167654689482]]","[[894, 894]]",,0,0,1,OK,29.251523,False,a4bc5463-f
aer_ablation-sum,17,YAHOOA2,synthetic_49,0,1.0,1.0,1.0,"[[605.0, 720.0, 1.4127709254934295], [844.0, 955.0, 1.2001651174109345]]","[[659, 660], [894, 895]]",,0,0,2,OK,21.839078,False,a4bc5463-f
aer_ablation-sum,18,YAHOOA2,synthetic_71,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.6093410092751952], [845.0, 955.0, 1.455666524307748]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,29.364049,False,a4bc5463-f
aer_ablation-sum,19,YAHOOA2,synthetic_65,0,1.0,1.0,1.0,"[[575.0, 717.0, 0.9063811684390789], [845.0, 955.0, 1.7985932030205332]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,29.307082,False,a4bc5463-f
aer_ablation-sum,20,YAHOOA2,synthetic_59,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.5538297560324021], [845.0, 955.0, 1.1831532402763103]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,29.305194,False,a4bc5463-f
aer_ablation-sum,21,YAHOOA2,synthetic_58,0,1.0,1.0,1.0,"[[605.0, 720.0, 1.0577027898674451], [845.0, 955.0, 0.8742418253784341]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.485204,False,a4bc5463-f
aer_ablation-sum,22,YAHOOA2,synthetic_70,0,1.0,1.0,1.0,"[[605.0, 720.0, 1.4229053508320733], [844.0, 955.0, 1.2083674223365009]]","[[659, 660], [894, 895]]",,0,0,2,OK,22.392095,False,a4bc5463-f
aer_ablation-sum,23,YAHOOA3,A3Benchmark-TS28,0,1.0,1.0,1.0,"[[310.0, 508.0, 0.9811205297464803], [1113.0, 1288.0, 1.2289793525461081]]","[[360, 360], [1232, 1232]]",,0,0,2,OK,32.788419,False,a4bc5463-f
aer_ablation-sum,24,YAHOOA3,A3Benchmark-TS15,0,1.0,1.0,1.0,"[[181.0, 376.0, 0.3496990162808108], [918.0, 1023.0, 0.42839956019104325], [1275.0, 1421.0, 0.4070891029968043], [1623.0, 1679.0, 0.03755691405032096]]","[[231, 231], [323, 323], [968, 968], [1325, 1325], [1370, 1370], [1659, 1659]]",,0,0,6,OK,32.472977,False,a4bc5463-f
aer_ablation-sum,25,YAHOOA3,A3Benchmark-TS29,0,1.0,1.0,1.0,"[[258.0, 362.0, 0.3147039491806246], [1015.0, 1119.0, 0.41827973994901146], [1247.0, 1349.0, 0.24529037402054102], [1531.0, 1633.0, 0.31366355809295043]]","[[308, 308], [1065, 1065], [1297, 1297], [1581, 1581]]",,0,0,4,OK,31.128354,False,a4bc5463-f
aer_ablation-sum,26,YAHOOA3,A3Benchmark-TS65,0,1.0,1.0,1.0,"[[289.0, 392.0, 0.6194233998464594], [465.0, 569.0, 0.5389584938383507], [627.0, 731.0, 0.6725514247547225], [943.0, 1047.0, 0.41436746693690113], [1238.0, 1375.0, 0.5553803151527115], [1488.0, 1590.0, 0.41353490879467963]]","[[339, 339], [515, 515], [677, 677], [993, 993], [1288, 1288], [1323, 1323], [1538, 1538]]",,0,0,7,OK,32.942272,False,a4bc5463-f
aer_ablation-sum,27,YAHOOA3,A3Benchmark-TS45,0,1.0,1.0,1.0,"[[981.0, 1082.0, 0.15681539236619632], [1197.0, 1342.0, 0.15924175270341748], [1493.0, 1593.0, 0.02696467302814816]]","[[1031, 1031], [1247, 1247], [1291, 1291], [1543, 1543], [1570, 1570]]",,0,0,5,OK,32.627416,False,a4bc5463-f
aer_ablation-sum,28,YAHOOA3,A3Benchmark-TS79,0,1.0,1.0,1.0,"[[1.0, 76.0, 1.0488944091153805], [646.0, 750.0, 0.35077816403497153], [954.0, 1135.0, 0.5334831660646296], [1189.0, 1295.0, 0.3022328137275068]]","[[21, 21], [696, 696], [1004, 1004], [1083, 1083], [1239, 1239]]",,0,0,5,OK,32.770394,False,a4bc5463-f
aer_ablation-sum,29,YAHOOA3,A3Benchmark-TS86,0,1.0,1.0,1.0,"[[245.0, 346.0, 0.12891037830972948], [367.0, 505.0, 0.35749161631530496], [533.0, 635.0, 0.16212772990093213], [772.0, 915.0, 0.11070046365100504], [927.0, 1028.0, 0.1427686025544388], [1048.0, 1260.0, 0.250834780914853], [1498.0, 1599.0, 0.17382786096110342], [1611.0, 1679.0, 0.13803201308754062]]","[[295, 295], [417, 417], [451, 451], [583, 583], [822, 822], [864, 864], [977, 977], [1098, 1098], [1116, 1116], [1170, 1170], [1208, 1208], [1548, 1548], [1661, 1661]]",,0,0,13,OK,30.482767,False,a4bc5463-f
aer_ablation-sum,30,YAHOOA3,A3Benchmark-TS92,0,1.0,1.0,1.0,"[[23.0, 125.0, 0.31707207178854213], [136.0, 239.0, 0.1420035800550339], [370.0, 474.0, 0.4654317630244584], [532.0, 634.0, 0.07361108332940819], [1022.0, 1125.0, 0.3928944128571041], [1172.0, 1275.0, 0.29829068414342386], [1537.0, 1638.0, 0.19295929077632348]]","[[31, 31], [73, 73], [186, 186], [420, 420], [582, 582], [1072, 1072], [1222, 1222], [1587, 1587]]",,0,0,8,OK,32.565885,False,a4bc5463-f
aer_ablation-sum,31,artificialWithAnomaly,art_daily_jumpsdown,0,1.0,1.0,1.0,"[[1397201400.0, 1397263200.0, 0.2610857818105396]]","[[1397139300, 1397259900]]",,0,0,1,OK,37.386966,False,a4bc5463-f
aer_ablation-sum,32,YAHOOA3,A3Benchmark-TS61,0,1.0,1.0,1.0,"[[328.0, 508.0, 0.08426113678299081], [521.0, 623.0, 0.07380451231192413], [803.0, 906.0, 0.3204787958256916], [1060.0, 1207.0, 0.18948742293697607], [1250.0, 1353.0, 0.1371975022902562], [1458.0, 1559.0, 0.13131035857780907]]","[[378, 378], [407, 407], [435, 435], [458, 458], [539, 539], [570, 570], [853, 853], [1084, 1084], [1110, 1110], [1156, 1156], [1205, 1205], [1300, 1300], [1508, 1508]]",,0,0,13,OK,32.334895,False,a4bc5463-f
aer_ablation-sum,33,YAHOOA3,A3Benchmark-TS74,0,1.0,1.0,1.0,"[[127.0, 231.0, 0.48107111120228274], [280.0, 383.0, 0.3303921511236178], [624.0, 772.0, 0.519433141676521], [932.0, 1038.0, 0.6160340431816691]]","[[177, 177], [330, 330], [674, 674], [694, 694], [720, 720], [982, 982]]",,0,0,6,OK,33.01565,False,a4bc5463-f
aer_ablation-sum,34,YAHOOA3,A3Benchmark-TS60,0,1.0,1.0,1.0,"[[173.0, 307.0, 0.10825271242108762], [426.0, 852.0, 0.24372998423905723], [1031.0, 1135.0, 0.4270674110209054], [1383.0, 1553.0, 0.5640095895301649], [1575.0, 1676.0, 0.1599551111286299]]","[[223, 223], [256, 256], [476, 476], [518, 518], [596, 596], [667, 667], [730, 730], [796, 796], [1081, 1081], [1433, 1433], [1500, 1500], [1625, 1625]]",,0,0,12,OK,32.986934,False,a4bc5463-f
aer_ablation-sum,35,YAHOOA3,A3Benchmark-TS48,0,1.0,1.0,1.0,"[[1.0, 231.0, 0.17352526736547583], [281.0, 467.0, 0.10350976462683331], [590.0, 703.0, 0.20656012108785715], [708.0, 913.0, 0.19184693959500326], [1014.0, 1161.0, 0.23030398810508595], [1587.0, 1679.0, 0.2639307968615644]]","[[25, 25], [89, 89], [107, 107], [181, 181], [331, 331], [416, 416], [640, 640], [651, 651], [758, 758], [861, 861], [1064, 1064], [1110, 1110], [1637, 1637]]",,0,0,13,OK,32.518922,False,a4bc5463-f
aer_ablation-sum,36,YAHOOA3,A3Benchmark-TS76,0,1.0,1.0,1.0,"[[70.0, 175.0, 0.9844752029849531], [666.0, 772.0, 0.9575741214763284], [1049.0, 1153.0, 0.32421735593405043], [1187.0, 1290.0, 0.3856084765360885], [1391.0, 1494.0, 0.5314073774435347]]","[[120, 120], [716, 716], [1099, 1099], [1237, 1237], [1441, 1441]]",,0,0,5,OK,32.475745,False,a4bc5463-f
aer_ablation-sum,37,YAHOOA3,A3Benchmark-TS62,0,1.0,1.0,1.0,"[[6.0, 128.0, 0.33089249876190535], [162.0, 264.0, 0.15172587329991655], [483.0, 608.0, 0.645318367087401], [810.0, 915.0, 0.6184734956333101], [1072.0, 1207.0, 0.14522966671471335], [1276.0, 1378.0, 0.1690726151457009], [1396.0, 1629.0, 0.3372416940261214]]","[[56, 56], [77, 77], [212, 212], [533, 533], [554, 554], [860, 860], [1122, 1122], [1156, 1156], [1326, 1326], [1446, 1446], [1533, 1533], [1578, 1578]]",,0,0,12,OK,30.523971,False,a4bc5463-f
aer_ablation-sum,38,YAHOOA3,A3Benchmark-TS89,0,1.0,1.0,1.0,"[[1.0, 246.0, 0.9196856232592332], [585.0, 715.0, 0.5165649822443572], [891.0, 996.0, 0.5617740740852395], [1222.0, 1401.0, 0.6507394918695855], [1482.0, 1584.0, 0.286954513273049], [1592.0, 1679.0, 0.8325174717011455]]","[[18, 19], [110, 110], [112, 112], [195, 195], [635, 635], [649, 649], [661, 661], [941, 941], [1272, 1272], [1347, 1347], [1532, 1532], [1642, 1642], [1646, 1646]]",,0,0,13,OK,32.588367,False,a4bc5463-f
aer_ablation-sum,39,YAHOOA3,A3Benchmark-TS3,0,1.0,1.0,1.0,"[[204.0, 307.0, 0.7101700385289774], [384.0, 488.0, 0.5519803287996973], [811.0, 917.0, 1.0258439945055149], [1267.0, 1371.0, 0.39454734841766737], [1389.0, 1492.0, 0.22384818263999878], [1498.0, 1600.0, 0.22148885179311664]]","[[254, 254], [434, 434], [861, 861], [1317, 1317], [1439, 1439], [1548, 1548]]",,0,0,6,OK,32.430699,False,a4bc5463-f
aer_ablation-sum,40,YAHOOA3,A3Benchmark-TS99,0,1.0,1.0,1.0,"[[277.0, 459.0, 0.8216656186165364], [856.0, 1103.0, 0.42659066923087097], [1483.0, 1609.0, 0.5173332304236159]]","[[327, 327], [369, 369], [405, 405], [906, 906], [964, 964], [1029, 1029], [1049, 1049], [1533, 1533], [1545, 1545], [1557, 1557], [1581, 1581]]",,0,0,11,OK,32.600011,False,a4bc5463-f
aer_ablation-sum,41,YAHOOA3,A3Benchmark-TS6,0,1.0,1.0,1.0,"[[199.0, 302.0, 0.5077992408899378], [317.0, 422.0, 0.4837966990720501], [463.0, 569.0, 0.6333341005787696], [902.0, 1009.0, 0.9261764559426969], [1239.0, 1412.0, 0.7282820474057398]]","[[249, 249], [367, 367], [513, 513], [952, 952], [1289, 1289], [1358, 1358]]",,0,0,6,OK,32.691617,False,a4bc5463-f
aer_ablation-sum,42,YAHOOA3,A3Benchmark-TS66,0,1.0,1.0,1.0,"[[1248.0, 1443.0, 0.9236895642264148]]","[[1387, 1387]]",,0,0,1,OK,32.600372,False,a4bc5463-f
aer_ablation-sum,43,YAHOOA3,A3Benchmark-TS64,0,1.0,1.0,1.0,"[[47.0, 150.0, 0.7595628288023909], [413.0, 563.0, 0.9526222059564915], [1097.0, 1237.0, 0.6464586368875779], [1324.0, 1426.0, 0.3322323046966503], [1579.0, 1679.0, 0.07602338850949851]]","[[97, 97], [463, 463], [500, 500], [1147, 1147], [1183, 1183], [1374, 1374], [1629, 1629], [1657, 1657]]",,0,0,8,OK,30.992426,False,a4bc5463-f
aer_ablation-sum,44,YAHOOA3,A3Benchmark-TS70,0,1.0,1.0,1.0,"[[156.0, 342.0, 0.4436128135676132], [550.0, 654.0, 0.12596111391936313], [799.0, 901.0, 0.11476415357385125], [927.0, 1112.0, 0.2797998310817609], [1254.0, 1357.0, 0.3627609093910704]]","[[206, 206], [292, 292], [600, 600], [849, 849], [961, 961], [977, 977], [997, 997], [1058, 1058], [1304, 1304]]",,0,0,9,OK,32.65211,False,a4bc5463-f
aer_ablation-sum,45,YAHOOA3,A3Benchmark-TS58,0,1.0,1.0,1.0,"[[116.0, 220.0, 0.5695061063706431], [795.0, 901.0, 0.6519503263595945], [1193.0, 1298.0, 0.5777859829290873]]","[[166, 166], [845, 845], [1243, 1243]]",,0,0,3,OK,32.359515,False,a4bc5463-f
aer_ablation-sum,46,YAHOOA2,synthetic_99,0,1.0,1.0,1.0,"[[841.0, 954.0, 0.7478602347325006]]","[[894, 894]]",,0,0,1,OK,29.525023,False,a4bc5463-f
aer_ablation-sum,47,YAHOOA2,synthetic_66,0,1.0,1.0,1.0,"[[840.0, 954.0, 0.8952645616465321]]","[[894, 894]]",,0,0,1,OK,28.215565,False,a4bc5463-f
aer_ablation-sum,48,YAHOOA2,synthetic_72,0,1.0,1.0,1.0,"[[839.0, 954.0, 1.6944575445536618]]","[[894, 894]]",,0,0,1,OK,29.386794,False,a4bc5463-f
aer_ablation-sum,49,YAHOOA2,synthetic_9,0,1.0,1.0,1.0,"[[839.0, 954.0, 1.990434210202242]]","[[894, 894]]",,0,0,1,OK,28.857233,False,a4bc5463-f
aer_ablation-sum,50,YAHOOA2,synthetic_23,0,1.0,1.0,1.0,"[[575.0, 717.0, 0.6766404568497609], [845.0, 955.0, 1.3365125752189573]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,29.185914,False,a4bc5463-f
aer_ablation-sum,51,YAHOOA2,synthetic_37,0,1.0,1.0,1.0,"[[605.0, 719.0, 1.089464400404573], [845.0, 954.0, 0.9081315981399387]]","[[659, 660], [894, 895]]",,0,0,2,OK,25.037749,False,a4bc5463-f
aer_ablation-sum,52,YAHOOA2,synthetic_8,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.550659346641055], [845.0, 955.0, 0.9306848730412617]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,28.386804,False,a4bc5463-f
aer_ablation-sum,53,YAHOOA2,synthetic_33,0,1.0,1.0,1.0,"[[846.0, 953.0, 0.3005508049878726]]","[[894, 894]]",,0,0,1,OK,29.344254,False,a4bc5463-f
aer_ablation-sum,54,YAHOOA2,synthetic_27,0,1.0,1.0,1.0,"[[840.0, 954.0, 1.3851402312435293]]","[[894, 894]]",,0,0,1,OK,29.52437,False,a4bc5463-f
aer_ablation-sum,55,YAHOOA2,synthetic_26,0,1.0,1.0,1.0,"[[575.0, 719.0, 0.26287948424598356], [847.0, 954.0, 0.37847152172011994]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,29.438138,False,a4bc5463-f
aer_ablation-sum,56,YAHOOA2,synthetic_32,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.5558900316759955], [845.0, 955.0, 1.1923834664158912]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,28.323454,False,a4bc5463-f
aer_ablation-sum,57,YAHOOA2,synthetic_30,0,1.0,1.0,1.0,"[[840.0, 954.0, 1.3204959345715956]]","[[894, 894]]",,0,0,1,OK,29.40909,False,a4bc5463-f
aer_ablation-sum,58,YAHOOA2,synthetic_18,0,1.0,1.0,1.0,"[[840.0, 954.0, 1.123807014040258]]","[[894, 894]]",,0,0,1,OK,29.337762,False,a4bc5463-f
aer_ablation-sum,59,YAHOOA2,synthetic_19,0,1.0,1.0,1.0,"[[605.0, 720.0, 0.8372746266890189], [845.0, 955.0, 0.5771614978451092]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.484757,False,a4bc5463-f
aer_ablation-sum,60,YAHOOA2,synthetic_31,0,1.0,1.0,1.0,"[[605.0, 719.0, 0.7767375056690795], [845.0, 955.0, 0.5407257097684546]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.340255,False,a4bc5463-f
aer_ablation-sum,61,YAHOOA2,synthetic_25,0,1.0,1.0,1.0,"[[604.0, 720.0, 1.287556488541428], [844.0, 955.0, 1.0829961205456748]]","[[659, 660], [894, 895]]",,0,0,2,OK,27.585409,False,a4bc5463-f
aer_ablation-sum,62,YAHOOA2,synthetic_81,0,1.0,1.0,1.0,"[[841.0, 954.0, 1.338386990749665]]","[[894, 894]]",,0,0,1,OK,21.011161,False,a4bc5463-f
aer_ablation-sum,63,YAHOOA2,synthetic_95,0,1.0,1.0,1.0,"[[575.0, 717.0, 0.671724156522374], [845.0, 955.0, 1.5301073036882253]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,27.683325,False,a4bc5463-f
aer_ablation-sum,64,YAHOOA2,synthetic_42,0,1.0,1.0,1.0,"[[839.0, 955.0, 1.6166196656009142]]","[[894, 894]]",,0,0,1,OK,26.607197,False,a4bc5463-f
aer_ablation-sum,65,YAHOOA2,synthetic_56,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.6592748305040862], [845.0, 955.0, 1.5159248447568896]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,27.890094,False,a4bc5463-f
aer_ablation-sum,66,YAHOOA2,synthetic_57,0,1.0,1.0,1.0,"[[845.0, 954.0, 0.42056026056474166]]","[[894, 894]]",,0,0,1,OK,28.295414,False,a4bc5463-f
aer_ablation-sum,67,YAHOOA2,synthetic_43,0,1.0,1.0,1.0,"[[605.0, 719.0, 0.7788120678612922], [844.0, 955.0, 0.5729394675991096]]","[[659, 660], [894, 895]]",,0,0,2,OK,27.563967,False,a4bc5463-f
aer_ablation-sum,68,YAHOOA2,synthetic_94,0,1.0,1.0,1.0,"[[605.0, 719.0, 0.8738152328540396], [845.0, 955.0, 0.5794385877826311]]","[[659, 660], [894, 895]]",,0,0,2,OK,26.730322,False,a4bc5463-f
aer_ablation-sum,69,YAHOOA2,synthetic_22,0,1.0,1.0,1.0,"[[607.0, 719.0, 0.4205942583830899], [847.0, 952.0, 0.23642069677336672]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.486146,False,a4bc5463-f
aer_ablation-sum,70,YAHOOA2,synthetic_20,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.5973722117967698], [845.0, 955.0, 1.0712549845766242]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,29.036215,False,a4bc5463-f
aer_ablation-sum,71,YAHOOA2,synthetic_73,0,1.0,1.0,1.0,"[[604.0, 720.0, 1.2144438760920386], [845.0, 955.0, 1.0476579281246219]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.460988,False,a4bc5463-f
aer_ablation-sum,72,YAHOOA2,synthetic_34,0,1.0,1.0,1.0,"[[605.0, 719.0, 0.8960394792536444], [845.0, 955.0, 0.5298415073366813]]","[[659, 660], [894, 895]]",,0,0,2,OK,28.025503,False,a4bc5463-f
aer_ablation-sum,73,YAHOOA2,synthetic_67,0,1.0,1.0,1.0,"[[604.0, 719.0, 1.1261241693735429], [845.0, 955.0, 1.1000067890885838]]","[[659, 660], [894, 895]]",,0,0,2,OK,28.508316,False,a4bc5463-f
aer_ablation-sum,74,YAHOOA2,synthetic_98,0,1.0,1.0,1.0,"[[575.0, 717.0, 0.7878656585662094], [845.0, 955.0, 1.7520566361881915]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,28.36252,False,a4bc5463-f
aer_ablation-sum,75,YAHOOA2,synthetic_3,0,1.0,1.0,1.0,"[[839.0, 954.0, 1.798889199212036]]","[[894, 894]]",,0,0,1,OK,29.798483,False,a4bc5463-f
aer_ablation-sum,76,YAHOOA2,synthetic_28,0,1.0,1.0,1.0,"[[605.0, 720.0, 1.3465748213253352], [844.0, 955.0, 1.1405991826324104]]","[[659, 660], [894, 895]]",,0,0,2,OK,24.495664,False,a4bc5463-f
aer_ablation-sum,77,YAHOOA2,synthetic_14,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.761580317837647], [845.0, 955.0, 1.7236111612621483]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,24.383217,False,a4bc5463-f
aer_ablation-sum,78,YAHOOA2,synthetic_15,0,1.0,1.0,1.0,"[[841.0, 954.0, 0.7055604483956721]]","[[894, 894]]",,0,0,1,OK,27.275943,False,a4bc5463-f
aer_ablation-sum,79,YAHOOA2,synthetic_29,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.47526872603839837], [845.0, 955.0, 0.8835716166015677]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,28.408702,False,a4bc5463-f
aer_ablation-sum,80,YAHOOA2,synthetic_17,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.5730962063826945], [845.0, 955.0, 1.0599761517783926]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,28.756518,False,a4bc5463-f
aer_ablation-sum,81,YAHOOA2,synthetic_16,0,1.0,1.0,1.0,"[[604.0, 720.0, 1.19563644052125], [844.0, 955.0, 0.9963871808152974]]","[[659, 660], [894, 895]]",,0,0,2,OK,28.88507,False,a4bc5463-f
aer_ablation-sum,82,YAHOOA2,synthetic_12,0,1.0,1.0,1.0,"[[847.0, 952.0, 0.1835841230569692]]","[[894, 894]]",,0,0,1,OK,27.263237,False,a4bc5463-f
aer_ablation-sum,83,YAHOOA2,synthetic_13,0,1.0,1.0,1.0,"[[604.0, 720.0, 1.4499589923162433], [844.0, 955.0, 1.1159827224511052]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.027655,False,a4bc5463-f
aer_ablation-sum,84,YAHOOA2,synthetic_4,0,1.0,1.0,1.0,"[[604.0, 719.0, 1.1958192875959366], [845.0, 955.0, 1.117600635239021]]","[[659, 660], [894, 895]]",,0,0,2,OK,30.054464,False,a4bc5463-f
aer_ablation-sum,85,YAHOOA2,synthetic_6,0,1.0,1.0,1.0,"[[840.0, 954.0, 1.2693477787571725]]","[[894, 894]]",,0,0,1,OK,29.388581,False,a4bc5463-f
aer_ablation-sum,86,YAHOOA2,synthetic_39,0,1.0,1.0,1.0,"[[840.0, 955.0, 1.322436347901288]]","[[894, 894]]",,0,0,1,OK,28.442405,False,a4bc5463-f
aer_ablation-sum,87,YAHOOA2,synthetic_38,0,1.0,1.0,1.0,"[[576.0, 718.0, 0.2925605566643845], [846.0, 954.0, 0.4391085727930688]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,25.174585,False,a4bc5463-f
aer_ablation-sum,88,YAHOOA2,synthetic_10,0,1.0,1.0,1.0,"[[606.0, 719.0, 0.699399448562212], [845.0, 954.0, 0.4495237445614294]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.337246,False,a4bc5463-f
aer_ablation-sum,89,YAHOOA2,synthetic_7,0,1.0,1.0,1.0,"[[604.0, 720.0, 1.3110132826592158], [844.0, 955.0, 1.150371760555315]]","[[659, 660], [894, 895]]",,0,0,2,OK,29.484567,False,a4bc5463-f
aer_ablation-sum,90,YAHOOA2,synthetic_21,0,1.0,1.0,1.0,"[[839.0, 954.0, 1.941899403744246]]","[[894, 894]]",,0,0,1,OK,25.394513,False,a4bc5463-f
aer_ablation-sum,91,YAHOOA2,synthetic_35,0,1.0,1.0,1.0,"[[575.0, 718.0, 0.5661326818450457], [845.0, 955.0, 1.1181242208427735]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,29.342147,False,a4bc5463-f
aer_ablation-sum,92,YAHOOA3,A3Benchmark-TS90,0,1.0,1.0,1.0,"[[17.0, 121.0, 1.4660961304107611], [479.0, 582.0, 0.3776363628942635], [602.0, 716.0, 0.9691565530754125], [867.0, 969.0, 0.28035323007287527], [1012.0, 1116.0, 0.6140281933915269], [1197.0, 1300.0, 0.3377531565446421], [1446.0, 1636.0, 0.3007087929268849]]","[[67, 67], [529, 529], [652, 652], [662, 662], [917, 917], [1062, 1062], [1247, 1247], [1496, 1496], [1568, 1568], [1583, 1583]]",,0,0,10,OK,32.802075,False,a4bc5463-f
