pipeline,rank,dataset,signal,iteration,f1,recall,precision,observed,expected,tn,fp,fn,tp,status,elapsed,split,run_id
LSTM-VAE,16,YAHOOA2,synthetic_58,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.5305090992339028], [839.0, 950.0, 0.5911200756842819]]","[[659, 660], [894, 895]]",,0,0,2,OK,17.015515,False,3f0f5cc8-7
LSTM-VAE,17,YAHOOA2,synthetic_65,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.1626080406747615], [840.0, 951.0, 0.8985775281068713]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,17.484922,False,3f0f5cc8-7
LSTM-VAE,18,YAHOOA2,synthetic_75,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.23612004370729772]]","[[894, 894]]",,0,0,1,OK,16.487892,False,3f0f5cc8-7
LSTM-VAE,19,YAHOOA2,synthetic_61,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.9559563616112996], [839.0, 950.0, 0.19137183313569436]]","[[659, 660], [894, 895]]",,0,0,2,OK,17.102876,False,3f0f5cc8-7
LSTM-VAE,20,YAHOOA2,synthetic_74,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.10262291298623247], [840.0, 951.0, 0.548391593620487]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,17.061052,False,3f0f5cc8-7
LSTM-VAE,21,YAHOOA2,synthetic_26,0,1.0,1.0,1.0,"[[572.0, 715.0, 0.10819004550587158], [840.0, 946.0, 0.0770361967827922]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,16.435522,False,3f0f5cc8-7
LSTM-VAE,22,YAHOOA2,synthetic_19,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.5116583794545895], [839.0, 950.0, 0.3496917857454664]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.782307,False,3f0f5cc8-7
LSTM-VAE,23,artificialWithAnomaly,art_daily_jumpsup,0,1.0,1.0,1.0,"[[1397169000.0, 1397233800.0, 0.097916753963862]]","[[1397139300, 1397259900]]",,0,0,1,OK,20.995462,False,3f0f5cc8-7
LSTM-VAE,24,YAHOOA2,synthetic_53,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.15308942610957746], [840.0, 951.0, 0.627277081067877]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,16.45789,False,3f0f5cc8-7
LSTM-VAE,25,YAHOOA1,real_65,0,1.0,1.0,1.0,"[[1166.0, 1222.0, 0.07503015740422218], [1332.0, 1423.0, 0.45200580891918546]]","[[1211, 1222], [1387, 1388], [1411, 1413]]",,0,0,3,OK,17.228525,False,3f0f5cc8-7
LSTM-VAE,26,YAHOOA1,real_63,0,1.0,1.0,1.0,"[[1382.0, 1438.0, 0.6501358079319268]]","[[1432, 1439]]",,0,0,1,OK,16.534508,False,3f0f5cc8-7
LSTM-VAE,27,YAHOOA1,real_10,0,1.0,1.0,1.0,"[[1377.0, 1438.0, 1.8746636689597942]]","[[1427, 1439]]",,0,0,1,OK,16.490306,False,3f0f5cc8-7
LSTM-VAE,28,YAHOOA1,real_23,0,1.0,1.0,1.0,"[[284.0, 392.0, 0.40208755479363395], [633.0, 842.0, 0.22895935685793462], [1349.0, 1419.0, 0.5896560535154646]]","[[315, 316], [319, 319], [321, 321], [335, 337], [339, 341], [679, 679], [687, 687], [689, 689], [786, 786], [789, 789], [1402, 1403], [1405, 1406]]",,0,0,12,OK,16.379602,False,3f0f5cc8-7
LSTM-VAE,29,YAHOOA1,real_50,0,1.0,1.0,1.0,"[[1380.0, 1438.0, 1.2269881918788221]]","[[1433, 1439]]",,0,0,1,OK,17.149488,False,3f0f5cc8-7
LSTM-VAE,30,YAHOOA1,real_54,0,1.0,1.0,1.0,"[[4.0, 108.0, 0.5705348530190523], [126.0, 230.0, 0.5670910000905797]]","[[55, 56], [177, 178]]",,0,0,2,OK,10.434339,False,3f0f5cc8-7
LSTM-VAE,31,YAHOOA2,synthetic_46,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.6347488844665888], [839.0, 950.0, 0.4927488043413519]]","[[659, 660], [894, 895]]",,0,0,2,OK,17.322677,False,3f0f5cc8-7
LSTM-VAE,32,YAHOOA2,synthetic_52,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.2098284604833639], [839.0, 950.0, 0.15250113451343963]]","[[659, 660], [894, 895]]",,0,0,2,OK,17.260549,False,3f0f5cc8-7
LSTM-VAE,33,YAHOOA2,synthetic_92,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.24141026969273938], [839.0, 951.0, 0.6540254253096764]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,16.999949,False,3f0f5cc8-7
LSTM-VAE,34,YAHOOA2,synthetic_95,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.2576658393452347], [840.0, 951.0, 0.9734120537718077]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,16.603633,False,3f0f5cc8-7
LSTM-VAE,35,YAHOOA2,synthetic_100,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.4601043627217897], [839.0, 950.0, 0.4285253559201121]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.706346,False,3f0f5cc8-7
LSTM-VAE,36,YAHOOA2,synthetic_50,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.15021040541106132], [840.0, 950.0, 0.2755489600209737]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,16.566568,False,3f0f5cc8-7
LSTM-VAE,37,YAHOOA2,synthetic_87,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.20972212146836156]]","[[894, 894]]",,0,0,1,OK,17.617962,False,3f0f5cc8-7
LSTM-VAE,38,YAHOOA2,synthetic_97,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.5347178005287736], [839.0, 950.0, 0.3957298495536093]]","[[659, 660], [894, 895]]",,0,0,2,OK,16.380368,False,3f0f5cc8-7
LSTM-VAE,39,YAHOOA2,synthetic_83,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.1761387940910886], [840.0, 951.0, 0.7248179922117922]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,17.634346,False,3f0f5cc8-7
LSTM-VAE,40,YAHOOA2,synthetic_40,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.12045092021581237], [844.0, 946.0, 0.03254085046739159]]","[[659, 660], [894, 895]]",,0,0,2,OK,17.391349,False,3f0f5cc8-7
LSTM-VAE,41,YAHOOA2,synthetic_55,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.4053665410339743], [839.0, 950.0, 0.37203525383772457]]","[[659, 660], [894, 895]]",,0,0,2,OK,17.573787,False,3f0f5cc8-7
LSTM-VAE,42,YAHOOA2,synthetic_43,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.4970359231794795], [839.0, 950.0, 0.382318471280116]]","[[659, 660], [894, 895]]",,0,0,2,OK,16.308904,False,3f0f5cc8-7
LSTM-VAE,43,YAHOOA2,synthetic_62,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.14481835618143576], [840.0, 950.0, 0.12209591763217947]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,17.597666,False,3f0f5cc8-7
LSTM-VAE,44,YAHOOA3,A3Benchmark-TS50,0,1.0,1.0,1.0,"[[1.0, 60.0, 0.34410696335168645], [631.0, 740.0, 0.13628089649671554], [748.0, 850.0, 0.0788503682524583], [1314.0, 1428.0, 0.319962384309686], [1620.0, 1679.0, 0.29897630825482185]]","[[3, 3], [685, 685], [793, 793], [1371, 1371], [1381, 1381], [1669, 1669], [1673, 1673]]",,0,0,7,OK,19.33486,False,3f0f5cc8-7
LSTM-VAE,45,SMAP,A-6,0,1.0,1.0,1.0,"[[1277294400.0, 1280448000.0, 0.8248674826384126]]","[[1278374400, 1279238400]]",,0,0,1,OK,14.690605,True,3f0f5cc8-7
LSTM-VAE,46,UCR,005-DISTORTEDCIMIS44AirTemperature1,0,1.0,1.0,1.0,"[[1224415500.0, 1224450600.0, 0.061403106949294496]]","[[1224436500, 1224436800]]",,0,0,1,OK,36.242508,True,3f0f5cc8-7
LSTM-VAE,47,UCR,024-DISTORTEDInternalBleeding10,0,1.0,1.0,1.0,"[[1224161400.0, 1224197400.0, 0.16452849339786618]]","[[1224177000, 1224186000]]",,0,0,1,OK,31.347414,True,3f0f5cc8-7
LSTM-VAE,48,UCR,131-GP711MarkerLFM5z5,0,1.0,1.0,1.0,"[[1225388700.0, 1225433700.0, 0.4664447309913868]]","[[1225402800, 1225434000]]",,0,0,1,OK,48.738136,True,3f0f5cc8-7
LSTM-VAE,49,UCR,140-InternalBleeding4,0,1.0,1.0,1.0,"[[1224204900.0, 1224270300.0, 0.7719193052444786]]","[[1224221700, 1224329100]]",,0,0,1,OK,18.290181,True,3f0f5cc8-7
LSTM-VAE,50,UCR,179-ltstdbs30791AS,0,1.0,1.0,1.0,"[[1238563200.0, 1238656800.0, 2.790805832981916]]","[[1238599200, 1238659200]]",,0,0,1,OK,197.278209,True,3f0f5cc8-7
LSTM-VAE,51,UCR,213-STAFFIIIDatabase,0,1.0,1.0,1.0,"[[1260861300.0, 1260952800.0, 2.159974818010099]]","[[1260895200, 1261030200]]",,0,0,1,OK,472.430926,True,3f0f5cc8-7
LSTM-VAE,52,UCR,118-CIMIS44AirTemperature6,0,1.0,1.0,1.0,"[[1224614400.0, 1224654300.0, 0.23052350645678282]]","[[1224621000, 1224635400]]",,0,0,1,OK,36.763873,True,3f0f5cc8-7
LSTM-VAE,53,UCR,180-ltstdbs30791ES,0,1.0,1.0,1.0,"[[1238568900.0, 1238649600.0, 0.4080740351971463]]","[[1238599200, 1238659200]]",,0,0,1,OK,178.60948,True,3f0f5cc8-7
LSTM-VAE,54,UCR,006-DISTORTEDCIMIS44AirTemperature2,0,1.0,1.0,1.0,"[[1224513000.0, 1224553800.0, 0.4761613591729455]]","[[1224530100, 1224537300]]",,0,0,1,OK,37.157236,True,3f0f5cc8-7
LSTM-VAE,55,UCR,215-STAFFIIIDatabase,0,1.0,1.0,1.0,"[[1254825600.0, 1254908400.0, 0.6880313308674245]]","[[1254835200, 1255030200]]",,0,0,1,OK,530.737761,True,3f0f5cc8-7
LSTM-VAE,56,UCR,115-CIMIS44AirTemperature3,0,1.0,1.0,1.0,"[[1224757500.0, 1224796500.0, 0.4821607124946912]]","[[1224775200, 1224782400]]",,0,0,1,OK,37.136025,True,3f0f5cc8-7
LSTM-VAE,57,UCR,020-DISTORTEDGP711MarkerLFM5z2,0,1.0,1.0,1.0,"[[1224982200.0, 1225040400.0, 0.647721619241475]]","[[1224971700, 1225035600]]",,0,0,1,OK,48.037483,True,3f0f5cc8-7
LSTM-VAE,58,UCR,128-GP711MarkerLFM5z2,0,1.0,1.0,1.0,"[[1224986400.0, 1225044600.0, 1.643939294763721]]","[[1224971700, 1225035600]]",,0,0,1,OK,46.487801,True,3f0f5cc8-7
LSTM-VAE,59,UCR,178-ltstdbs30791AI,0,1.0,1.0,1.0,"[[1238566800.0, 1238657400.0, 2.607070436297818]]","[[1238599200, 1238659200]]",,0,0,1,OK,167.843173,True,3f0f5cc8-7
LSTM-VAE,60,UCR,138-InternalBleeding19,0,1.0,1.0,1.0,"[[1224054600.0, 1224096000.0, 0.5871971134466901]]","[[1224075300, 1224078300]]",,0,0,1,OK,29.443867,True,3f0f5cc8-7
LSTM-VAE,61,UCR,106-NOISEgaitHunt2,0,1.0,1.0,1.0,"[[1232233800.0, 1232297400.0, 0.25399165890536846]]","[[1232179200, 1232374200]]",,0,0,1,OK,169.800549,True,3f0f5cc8-7
LSTM-VAE,62,UCR,204-CHARISfive,0,1.0,1.0,1.0,"[[1227293700.0, 1227368100.0, 0.33361752422994906]]","[[1227319200, 1227340200]]",,0,0,1,OK,120.663778,True,3f0f5cc8-7
LSTM-VAE,63,UCR,007-DISTORTEDCIMIS44AirTemperature3,0,1.0,1.0,1.0,"[[1224757800.0, 1224797700.0, 0.563695535984761]]","[[1224775200, 1224782400]]",,0,0,1,OK,36.796045,True,3f0f5cc8-7
LSTM-VAE,64,UCR,201-CHARISfive,0,1.0,1.0,1.0,"[[1227878400.0, 1227966300.0, 0.7918365557456474]]","[[1227919500, 1227924000]]",,0,0,1,OK,105.184594,True,3f0f5cc8-7
LSTM-VAE,65,UCR,181-park3m,0,1.0,1.0,1.0,"[[1244461800.0, 1244592600.0, 0.5769429739103745]]","[[1244464200, 1244567700]]",,0,0,1,OK,457.924072,True,3f0f5cc8-7
LSTM-VAE,66,UCR,062-DISTORTEDgaitHunt1,0,1.0,1.0,1.0,"[[1232722800.0, 1232804700.0, 0.4423831593905919]]","[[1232740200, 1232773200]]",,0,0,1,OK,170.577745,True,3f0f5cc8-7
LSTM-VAE,67,UCR,163-apneaecg2,0,1.0,1.0,1.0,"[[1229089200.0, 1229173500.0, 0.6783831462246781]]","[[1229104200, 1229149200]]",,0,0,1,OK,101.770423,True,3f0f5cc8-7
LSTM-VAE,68,UCR,021-DISTORTEDGP711MarkerLFM5z3,0,1.0,1.0,1.0,"[[1224585600.0, 1224632100.0, 0.6944722122073919]]","[[1224603600, 1224617100]]",,0,0,1,OK,48.6128,True,3f0f5cc8-7
LSTM-VAE,69,UCR,023-DISTORTEDGP711MarkerLFM5z5,0,1.0,1.0,1.0,"[[1225389900.0, 1225455900.0, 0.4917738630397932]]","[[1225402800, 1225434000]]",,0,0,1,OK,48.548046,True,3f0f5cc8-7
LSTM-VAE,70,UCR,030-DISTORTEDInternalBleeding19,0,1.0,1.0,1.0,"[[1224055500.0, 1224095700.0, 0.25674938566259176]]","[[1224075300, 1224078300]]",,0,0,1,OK,31.576411,True,3f0f5cc8-7
LSTM-VAE,71,UCR,162-WalkingAceleration5,0,1.0,1.0,1.0,"[[1224587100.0, 1224623100.0, 0.07510974709121837]]","[[1224595200, 1224612900]]",,0,0,1,OK,28.642249,True,3f0f5cc8-7
LSTM-VAE,72,UCR,070-DISTORTEDltstdbs30791AI,0,1.0,1.0,1.0,"[[1238567100.0, 1238657700.0, 2.690026075773519]]","[[1238599200, 1238659200]]",,0,0,1,OK,168.306507,True,3f0f5cc8-7
LSTM-VAE,73,UCR,129-GP711MarkerLFM5z3,0,1.0,1.0,1.0,"[[1224584700.0, 1224631500.0, 1.0074503146272191]]","[[1224603600, 1224617100]]",,0,0,1,OK,47.515077,True,3f0f5cc8-7
LSTM-VAE,74,UCR,220-STAFFIIIDatabase,0,1.0,1.0,1.0,"[[1298082900.0, 1298177700.0, 1.7843096561714524]]","[[1298035200, 1298230200]]",,0,0,1,OK,570.149165,True,3f0f5cc8-7
LSTM-VAE,75,UCR,009-DISTORTEDCIMIS44AirTemperature5,0,1.0,1.0,1.0,"[[1224263100.0, 1224301500.0, 0.21530633480231026]]","[[1224274800, 1224289200]]",,0,0,1,OK,36.737313,True,3f0f5cc8-7
LSTM-VAE,76,UCR,172-gaitHunt3,0,1.0,1.0,1.0,"[[1234320600.0, 1234374900.0, 0.23445971006732125], [1234418100.0, 1234461000.0, 0.15701961406064707], [1234508700.0, 1234567200.0, 0.5027000832219095]]","[[1234339200, 1234579200]]",,0,0,1,OK,209.972385,True,3f0f5cc8-7
LSTM-VAE,77,UCR,054-DISTORTEDWalkingAceleration5,0,1.0,1.0,1.0,"[[1224586500.0, 1224623400.0, 0.25057589353853676]]","[[1224595200, 1224612900]]",,0,0,1,OK,27.227401,True,3f0f5cc8-7
LSTM-VAE,78,UCR,114-CIMIS44AirTemperature2,0,1.0,1.0,1.0,"[[1224513000.0, 1224553500.0, 0.48393884655733266]]","[[1224530100, 1224537300]]",,0,0,1,OK,36.998785,True,3f0f5cc8-7
LSTM-VAE,79,UCR,218-STAFFIIIDatabase,0,1.0,1.0,1.0,"[[1286031000.0, 1286121300.0, 1.131085191121654]]","[[1286035200, 1286230200]]",,0,0,1,OK,486.806378,True,3f0f5cc8-7
LSTM-VAE,80,UCR,055-DISTORTEDapneaecg2,0,1.0,1.0,1.0,"[[1229089800.0, 1229178600.0, 0.6862368247581262]]","[[1229104200, 1229149200]]",,0,0,1,OK,105.044093,True,3f0f5cc8-7
LSTM-VAE,81,UCR,064-DISTORTEDgaitHunt3,0,1.0,1.0,1.0,"[[1234305300.0, 1234371600.0, 0.21624114022158114]]","[[1234339200, 1234579200]]",,0,0,1,OK,217.924507,True,3f0f5cc8-7
LSTM-VAE,82,UCR,095-NOISECIMIS44AirTemperature4,0,1.0,1.0,1.0,"[[1224471900.0, 1224506700.0, 0.1293935869283671]]","[[1224483900, 1224498300]]",,0,0,1,OK,37.703454,True,3f0f5cc8-7
LSTM-VAE,83,UCR,117-CIMIS44AirTemperature5,0,1.0,1.0,1.0,"[[1224260700.0, 1224300900.0, 0.17569460424154448]]","[[1224274800, 1224289200]]",,0,0,1,OK,38.775282,True,3f0f5cc8-7
LSTM-VAE,84,UCR,094-NOISEBIDMC1,0,1.0,1.0,1.0,"[[1224456600.0, 1224523200.0, 0.7244639460106707]]","[[1224439200, 1224499200]]",,0,0,1,OK,29.744369,True,3f0f5cc8-7
LSTM-VAE,85,UCR,032-DISTORTEDInternalBleeding4,0,1.0,1.0,1.0,"[[1224204000.0, 1224268800.0, 0.5061598691216189]]","[[1224221700, 1224329100]]",,0,0,1,OK,18.816065,True,3f0f5cc8-7
LSTM-VAE,86,UCR,033-DISTORTEDInternalBleeding5,0,1.0,1.0,1.0,"[[1224665700.0, 1224701100.0, 0.44501885283156506]]","[[1224679200, 1224730200]]",,0,0,1,OK,36.805674,True,3f0f5cc8-7
LSTM-VAE,87,SMAP,A-9,0,1.0,1.0,1.0,"[[1417370400.0, 1419897600.0, 0.09755666623543288]]","[[1337968800, 1421431200]]",,0,0,1,OK,19.199227,True,3f0f5cc8-7
LSTM-VAE,88,UCR,197-tiltAPB1,0,1.0,1.0,1.0,"[[1257064500.0, 1257154200.0, 0.2101263657254035]]","[[1257104100, 1257124200]]",,0,0,1,OK,745.236051,True,3f0f5cc8-7
LSTM-VAE,89,SMAP,E-2,0,1.0,1.0,1.0,"[[1405252800.0, 1406743200.0, 0.9695438581116886], [1407132000.0, 1410393600.0, 0.01645197888869053]]","[[1405944000, 1436119200]]",,0,0,1,OK,32.422096,True,3f0f5cc8-7
LSTM-VAE,90,realAWSCloudwatch,ec2_cpu_utilization_53ea38,0,1.0,1.0,1.0,"[[1392804600.0, 1392870000.0, 0.04402555933455862], [1393153200.0, 1393222800.0, 0.4118759218199086]]","[[1392803400, 1392863400], [1393152300, 1393212300]]",,0,0,2,OK,20.964189,False,3f0f5cc8-7
LSTM-VAE,91,realAWSCloudwatch,elb_request_count_8c0756,0,1.0,1.0,1.0,"[[1397282640.0, 1397348640.0, 0.06805795331774324], [1398153240.0, 1398223440.0, 0.23707162050543729]]","[[1397286240, 1397346240], [1398158040, 1398218040]]",,0,0,2,OK,16.336058,False,3f0f5cc8-7
LSTM-VAE,92,MSL,P-14,0,1.0,1.0,1.0,"[[1383372000.0, 1385208000.0, 3.973624208028323]]","[[1383847200, 1387735200]]",,0,0,1,OK,30.858838,True,3f0f5cc8-7
LSTM-VAE,93,SMAP,E-6,0,1.0,1.0,1.0,"[[1404540000.0, 1408341600.0, 1.5331727641845994]]","[[1406203200, 1407607200]]",,0,0,1,OK,35.104676,True,3f0f5cc8-7
LSTM-VAE,94,SMAP,E-7,0,1.0,1.0,1.0,"[[1398816000.0, 1401775200.0, 0.1466364007238386], [1402056000.0, 1405015200.0, 0.7974176999122315]]","[[1399140000, 1405188000]]",,0,0,1,OK,34.219309,True,3f0f5cc8-7
LSTM-VAE,95,SMAP,S-1,0,1.0,1.0,1.0,"[[1401861600.0, 1405058400.0, 0.05769144893547229]]","[[1398168000, 1407823200]]",,0,0,1,OK,32.950853,True,3f0f5cc8-7
LSTM-VAE,96,SMAP,G-4,0,1.0,1.0,1.0,"[[1377712800.0, 1381449600.0, 1.327513258525729]]","[[1379224800, 1379872800]]",,0,0,1,OK,31.78687,True,3f0f5cc8-7
LSTM-VAE,97,SMAP,P-4,0,1.0,1.0,1.0,"[[1299607200.0, 1303300800.0, 0.5078673540721238], [1327298400.0, 1331078400.0, 1.3706410969218643], [1381298400.0, 1385035200.0, 1.3161020120995608]]","[[1299693600, 1302501600], [1325613600, 1329933600], [1382205600, 1384581600]]",,0,0,3,OK,30.607927,True,3f0f5cc8-7
LSTM-VAE,98,realAdExchange,exchange-3_cpc_results,0,1.0,1.0,1.0,"[[1310462101.0, 1310804101.0, 0.016662319528489275], [1310948101.0, 1311354901.0, 0.6226291715030141], [1312949701.0, 1313424901.0, 0.5152739465101233]]","[[1310541301, 1310721301], [1311059701, 1311239701], [1313126101, 1313320501]]",,0,0,3,OK,18.325935,False,3f0f5cc8-7
LSTM-VAE,99,MSL,D-16,0,1.0,1.0,1.0,"[[1267790400.0, 1269756000.0, 1.1470020346958414]]","[[1267120800, 1281160800]]",,0,0,1,OK,17.457974,True,3f0f5cc8-7
LSTM-VAE,100,SMAP,P-3,0,1.0,1.0,1.0,"[[1400997600.0, 1404928800.0, 0.8009107296910385], [1409011200.0, 1411776000.0, 0.42243865656090207]]","[[1401148800, 1429984800]]",,0,0,1,OK,34.87917,True,3f0f5cc8-7
LSTM-VAE,101,MSL,P-10,0,1.0,1.0,1.0,"[[1414195200.0, 1416052800.0, 4.217883722473466]]","[[1415016000, 1417824000]]",,0,0,1,OK,40.612578,True,3f0f5cc8-7
LSTM-VAE,102,artificialWithAnomaly,art_increase_spike_density,0,1.0,1.0,1.0,"[[1396872000.0, 1396902600.0, 0.15522622754760818], [1396906200.0, 1396938600.0, 0.0865891459519085]]","[[1396844700, 1396965300]]",,0,0,1,OK,21.290434,False,3f0f5cc8-7
LSTM-VAE,103,realAWSCloudwatch,ec2_cpu_utilization_5f5533,0,1.0,1.0,1.0,"[[1392731820.0, 1392800220.0, 0.07814178133638879], [1393231620.0, 1393309620.0, 0.05881487300998547]]","[[1392735720, 1392795720], [1393233420, 1393293420]]",,0,0,2,OK,19.890474,False,3f0f5cc8-7
LSTM-VAE,104,realAWSCloudwatch,ec2_disk_write_bytes_1ef3de,0,1.0,1.0,1.0,"[[1394447040.0, 1394513040.0, 0.38923140346782853]]","[[1394411340, 1394552940]]",,0,0,1,OK,24.691301,False,3f0f5cc8-7
LSTM-VAE,105,SMAP,D-6,0,1.0,1.0,1.0,"[[1383220800.0, 1387000800.0, 0.10910432651161371]]","[[1384041600, 1385769600]]",,0,0,1,OK,32.391182,True,3f0f5cc8-7
LSTM-VAE,106,SMAP,D-3,0,1.0,1.0,1.0,"[[1399788000.0, 1402185600.0, 3.1066747962343833]]","[[1397887200, 1468627200]]",,0,0,1,OK,34.580312,True,3f0f5cc8-7
LSTM-VAE,107,SMAP,G-7,0,1.0,1.0,1.0,"[[1353650400.0, 1357495200.0, 1.4009672740085624], [1383436800.0, 1387195200.0, 1.095843193397546], [1438581600.0, 1442188800.0, 1.5365754497371749]]","[[1354492800, 1356652800], [1384732800, 1385812800], [1438948800, 1441432800]]",,0,0,3,OK,31.691575,True,3f0f5cc8-7
LSTM-VAE,108,SMAP,T-3,0,1.0,1.0,1.0,"[[1329566400.0, 1333519200.0, 0.8203376004815595], [1396418400.0, 1400371200.0, 0.8831007424748145]]","[[1330257600, 1332028800], [1397260800, 1399420800]]",,0,0,2,OK,34.959939,True,3f0f5cc8-7
LSTM-VAE,109,SMAP,P-7,0,1.0,1.0,1.0,"[[1391428800.0, 1393869600.0, 0.6015664062861957]]","[[1391364000, 1427004000]]",,0,0,1,OK,34.204357,True,3f0f5cc8-7
LSTM-VAE,110,realAWSCloudwatch,iio_us-east-1_i-a2eb1cd9_NetworkIn,0,1.0,1.0,1.0,"[[1381328700.0, 1381421700.0, 1.0467558576952039]]","[[1381394100, 1381412700], [1381421100, 1381439700]]",,0,0,2,OK,10.100833,False,3f0f5cc8-7
LSTM-VAE,111,SMAP,E-9,0,1.0,1.0,1.0,"[[1404950400.0, 1407348000.0, 0.027618304413855176]]","[[1404907200, 1412467200]]",,0,0,1,OK,34.34623,True,3f0f5cc8-7
