pipeline,rank,dataset,signal,iteration,f1,recall,precision,observed,expected,tn,fp,fn,tp,status,elapsed,split,run_id
LSTM-AE (M),15,YAHOOA2,synthetic_13,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.9673273339213222], [839.0, 951.0, 0.9887282311136919]]","[[659, 660], [894, 895]]",,0,0,2,OK,14.570394,False,34eaecda-5
LSTM-AE (M),16,YAHOOA2,synthetic_16,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.6739066207102926], [839.0, 950.0, 0.49377698246159274]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.735644,False,34eaecda-5
LSTM-AE (M),17,YAHOOA2,synthetic_77,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.3110961094504686], [839.0, 951.0, 1.1131333302363338]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,14.922998,False,34eaecda-5
LSTM-AE (M),18,YAHOOA2,synthetic_17,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.15497109565687334], [840.0, 951.0, 0.6575820715805414]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,14.377402,False,34eaecda-5
LSTM-AE (M),19,YAHOOA2,synthetic_2,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.22597945686548795], [840.0, 951.0, 0.7916602204636699]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,15.6353,False,34eaecda-5
LSTM-AE (M),20,YAHOOA2,synthetic_15,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.07742951078333535]]","[[894, 894]]",,0,0,1,OK,15.246229,False,34eaecda-5
LSTM-AE (M),21,YAHOOA2,synthetic_67,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.45445853744239467], [839.0, 950.0, 0.4093202133362494]]","[[659, 660], [894, 895]]",,0,0,2,OK,12.201129,False,34eaecda-5
LSTM-AE (M),22,YAHOOA2,synthetic_66,0,1.0,1.0,1.0,"[[838.0, 949.0, 0.12080998812154545]]","[[894, 894]]",,0,0,1,OK,15.85962,False,34eaecda-5
LSTM-AE (M),23,YAHOOA2,synthetic_70,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.8124362575187747], [839.0, 951.0, 0.8447713682392164]]","[[659, 660], [894, 895]]",,0,0,2,OK,14.70611,False,34eaecda-5
LSTM-AE (M),24,YAHOOA2,synthetic_58,0,1.0,1.0,1.0,"[[604.0, 707.0, 0.09997424862704726], [839.0, 950.0, 0.15712455176844872]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.145605,False,34eaecda-5
LSTM-AE (M),25,YAHOOA2,synthetic_65,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.21907644686409194], [840.0, 951.0, 0.9315661992293133]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,12.096696,False,34eaecda-5
LSTM-AE (M),26,YAHOOA2,synthetic_71,0,1.0,1.0,1.0,"[[560.0, 715.0, 0.21031470184437845], [839.0, 951.0, 1.0367582600398433]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,16.092055,False,34eaecda-5
LSTM-AE (M),27,YAHOOA2,synthetic_49,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.9171901223356171], [839.0, 950.0, 0.9966860555878525]]","[[659, 660], [894, 895]]",,0,0,2,OK,13.313147,False,34eaecda-5
LSTM-AE (M),28,YAHOOA2,synthetic_75,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.31726540575355205]]","[[894, 894]]",,0,0,1,OK,15.245445,False,34eaecda-5
LSTM-AE (M),29,YAHOOA2,synthetic_61,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.8162328410778197], [839.0, 950.0, 0.24949956169580625]]","[[659, 660], [894, 895]]",,0,0,2,OK,16.056545,False,34eaecda-5
LSTM-AE (M),30,YAHOOA2,synthetic_74,0,1.0,1.0,1.0,"[[570.0, 714.0, 0.09342250838690659], [840.0, 951.0, 0.4804766576414586]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,15.225265,False,34eaecda-5
LSTM-AE (M),31,YAHOOA2,synthetic_19,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.5461736487231134], [839.0, 950.0, 0.40638469887407647]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.9955,False,34eaecda-5
LSTM-AE (M),32,YAHOOA2,synthetic_25,0,1.0,1.0,1.0,"[[603.0, 715.0, 1.084437462450633], [839.0, 950.0, 0.8783952909042558]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.949667,False,34eaecda-5
LSTM-AE (M),33,YAHOOA2,synthetic_81,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.2239314599658169]]","[[894, 894]]",,0,0,1,OK,12.621158,False,34eaecda-5
LSTM-AE (M),34,YAHOOA2,synthetic_95,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.2157954458359412], [840.0, 951.0, 0.8825819649233829]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,13.387763,False,34eaecda-5
LSTM-AE (M),35,YAHOOA1,real_50,0,1.0,1.0,1.0,"[[1381.0, 1438.0, 1.0629345693844825]]","[[1433, 1439]]",,0,0,1,OK,12.518844,False,34eaecda-5
LSTM-AE (M),36,YAHOOA1,real_45,0,1.0,1.0,1.0,"[[1205.0, 1317.0, 0.3321710111397165]]","[[1261, 1261]]",,0,0,1,OK,15.497088,False,34eaecda-5
LSTM-AE (M),37,YAHOOA1,real_54,0,1.0,1.0,1.0,"[[4.0, 108.0, 0.692487096911184], [126.0, 230.0, 0.449638928854627]]","[[55, 56], [177, 178]]",,0,0,2,OK,8.814092,False,34eaecda-5
LSTM-AE (M),38,YAHOOA2,synthetic_85,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.6097906309146738], [839.0, 950.0, 0.5004570581561515]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.333076,False,34eaecda-5
LSTM-AE (M),39,YAHOOA2,synthetic_91,0,1.0,1.0,1.0,"[[603.0, 715.0, 1.048711353416659], [839.0, 950.0, 1.064742927083115]]","[[659, 660], [894, 895]]",,0,0,2,OK,12.761607,False,34eaecda-5
LSTM-AE (M),40,YAHOOA2,synthetic_46,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.4410050507420398], [839.0, 950.0, 0.36825894291662986]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.374314,False,34eaecda-5
LSTM-AE (M),41,YAHOOA2,synthetic_52,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.2322449200208849], [840.0, 950.0, 0.10692668977641874]]","[[659, 660], [894, 895]]",,0,0,2,OK,16.082871,False,34eaecda-5
LSTM-AE (M),42,YAHOOA2,synthetic_53,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.17629832682096966], [840.0, 951.0, 0.609699329552337]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,16.070553,False,34eaecda-5
LSTM-AE (M),43,YAHOOA2,synthetic_47,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.28747204414919114], [839.0, 951.0, 0.7262662440865414]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,16.187157,False,34eaecda-5
LSTM-AE (M),44,YAHOOA2,synthetic_84,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.6706990810627637]]","[[894, 894]]",,0,0,1,OK,11.821615,False,34eaecda-5
LSTM-AE (M),45,YAHOOA2,synthetic_86,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.2542207502694953], [839.0, 951.0, 0.9344176748560542]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,13.526402,False,34eaecda-5
LSTM-AE (M),46,YAHOOA2,synthetic_51,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.3016499771636961]]","[[894, 894]]",,0,0,1,OK,11.021998,False,34eaecda-5
LSTM-AE (M),47,YAHOOA2,synthetic_79,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.6114712442886058], [839.0, 950.0, 0.591691297344731]]","[[659, 660], [894, 895]]",,0,0,2,OK,12.23715,False,34eaecda-5
LSTM-AE (M),48,YAHOOA2,synthetic_100,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.5494950834708482], [839.0, 950.0, 0.5831888359489942]]","[[659, 660], [894, 895]]",,0,0,2,OK,11.943857,False,34eaecda-5
LSTM-AE (M),49,YAHOOA2,synthetic_44,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.26011239806509406], [839.0, 951.0, 0.9672784937574408]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,14.879785,False,34eaecda-5
LSTM-AE (M),50,YAHOOA2,synthetic_50,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.16034589122600276], [840.0, 950.0, 0.27814068669142755]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,14.372232,False,34eaecda-5
LSTM-AE (M),51,YAHOOA2,synthetic_87,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.18839965899171618]]","[[894, 894]]",,0,0,1,OK,15.096548,False,34eaecda-5
LSTM-AE (M),52,YAHOOA2,synthetic_93,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.6741159200167152]]","[[894, 894]]",,0,0,1,OK,12.716788,False,34eaecda-5
LSTM-AE (M),53,YAHOOA2,synthetic_97,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.4415680241773214], [839.0, 950.0, 0.4172511668175408]]","[[659, 660], [894, 895]]",,0,0,2,OK,12.627197,False,34eaecda-5
LSTM-AE (M),54,YAHOOA2,synthetic_83,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.1863976942540539], [840.0, 951.0, 0.7357762999278736]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,15.080473,False,34eaecda-5
LSTM-AE (M),55,YAHOOA2,synthetic_40,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.11567178452968971], [840.0, 946.0, 0.035387116233392635]]","[[659, 660], [894, 895]]",,0,0,2,OK,16.039406,False,34eaecda-5
LSTM-AE (M),56,YAHOOA2,synthetic_41,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.11598392994317905], [848.0, 950.0, 0.07129954054576379]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,13.788138,False,34eaecda-5
LSTM-AE (M),57,YAHOOA2,synthetic_55,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.4534862449718431], [839.0, 950.0, 0.44222002309273706]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.432136,False,34eaecda-5
LSTM-AE (M),58,YAHOOA2,synthetic_82,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.547348878333643], [839.0, 950.0, 0.39326562318799735]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.934139,False,34eaecda-5
LSTM-AE (M),59,YAHOOA2,synthetic_80,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.20748668257143693], [839.0, 951.0, 0.6633867714385445]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,14.93926,False,34eaecda-5
LSTM-AE (M),60,YAHOOA2,synthetic_94,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.6047400113117967], [839.0, 950.0, 0.39322001152691943]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.154107,False,34eaecda-5
LSTM-AE (M),61,YAHOOA2,synthetic_42,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.7638209473011568]]","[[894, 894]]",,0,0,1,OK,15.075062,False,34eaecda-5
LSTM-AE (M),62,YAHOOA2,synthetic_62,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.10359551825118674], [847.0, 950.0, 0.13419752887267178]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,11.942195,False,34eaecda-5
LSTM-AE (M),63,YAHOOA2,synthetic_63,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.8840912247187864]]","[[894, 894]]",,0,0,1,OK,11.878138,False,34eaecda-5
LSTM-AE (M),64,YAHOOA1,real_9,0,1.0,1.0,1.0,"[[599.0, 709.0, 0.8297483207406786], [774.0, 886.0, 0.7806781091551218], [919.0, 1030.0, 0.24233487464241368], [1260.0, 1370.0, 0.4245058242978516]]","[[654, 657], [830, 830], [974, 974], [1315, 1316]]",,0,0,4,OK,12.019025,False,34eaecda-5
LSTM-AE (M),65,UCR,031-DISTORTEDInternalBleeding20,0,1.0,1.0,1.0,"[[1224538200.0, 1224578400.0, 0.11855287552159485]]","[[1224546900, 1224594900]]",,0,0,1,OK,28.157048,True,34eaecda-5
LSTM-AE (M),66,UCR,115-CIMIS44AirTemperature3,0,1.0,1.0,1.0,"[[1224757800.0, 1224797700.0, 0.5260972668271485]]","[[1224775200, 1224782400]]",,0,0,1,OK,36.499474,True,34eaecda-5
LSTM-AE (M),67,UCR,219-STAFFIIIDatabase,0,1.0,1.0,1.0,"[[1242185700.0, 1242276900.0, 1.9047325940850373]]","[[1242208800, 1242274800]]",,0,0,1,OK,431.100497,True,34eaecda-5
LSTM-AE (M),68,UCR,024-DISTORTEDInternalBleeding10,0,1.0,1.0,1.0,"[[1224162300.0, 1224198000.0, 0.16733751480081235]]","[[1224177000, 1224186000]]",,0,0,1,OK,30.17107,True,34eaecda-5
LSTM-AE (M),69,UCR,131-GP711MarkerLFM5z5,0,1.0,1.0,1.0,"[[1225389600.0, 1225461000.0, 0.28141336299136654]]","[[1225402800, 1225434000]]",,0,0,1,OK,44.162472,True,34eaecda-5
LSTM-AE (M),70,UCR,139-InternalBleeding20,0,1.0,1.0,1.0,"[[1224536100.0, 1224576900.0, 0.7085039574482833], [1224583200.0, 1224600300.0, 1.4351250610999637]]","[[1224546900, 1224594900]]",,0,0,1,OK,26.80121,True,34eaecda-5
LSTM-AE (M),71,UCR,140-InternalBleeding4,0,1.0,1.0,1.0,"[[1224206100.0, 1224269700.0, 0.24254742267201107]]","[[1224221700, 1224329100]]",,0,0,1,OK,16.793188,True,34eaecda-5
LSTM-AE (M),72,UCR,159-TkeepSecondMARS,0,1.0,1.0,1.0,"[[1225592100.0, 1225639800.0, 0.31106672524967066]]","[[1225618200, 1225621200]]",,0,0,1,OK,34.592605,True,34eaecda-5
LSTM-AE (M),73,UCR,118-CIMIS44AirTemperature6,0,1.0,1.0,1.0,"[[1224614100.0, 1224662100.0, 0.19264063717558594]]","[[1224621000, 1224635400]]",,0,0,1,OK,34.10029,True,34eaecda-5
LSTM-AE (M),74,UCR,116-CIMIS44AirTemperature4,0,1.0,1.0,1.0,"[[1224477900.0, 1224504600.0, 0.026028007655154645]]","[[1224483900, 1224498300]]",,0,0,1,OK,36.811614,True,34eaecda-5
LSTM-AE (M),75,UCR,141-InternalBleeding5,0,1.0,1.0,1.0,"[[1224662700.0, 1224716700.0, 0.6913331987280326]]","[[1224679200, 1224730200]]",,0,0,1,OK,35.769065,True,34eaecda-5
LSTM-AE (M),76,UCR,008-DISTORTEDCIMIS44AirTemperature4,0,1.0,1.0,1.0,"[[1224472500.0, 1224506700.0, 0.1338385796449795]]","[[1224483900, 1224498300]]",,0,0,1,OK,35.70311,True,34eaecda-5
LSTM-AE (M),77,UCR,215-STAFFIIIDatabase,0,1.0,1.0,1.0,"[[1254818700.0, 1254912600.0, 2.068702824511601]]","[[1254835200, 1255030200]]",,0,0,1,OK,434.319685,True,34eaecda-5
LSTM-AE (M),78,UCR,084-DISTORTEDs20101mML2,0,1.0,1.0,1.0,"[[1233530400.0, 1233618600.0, 1.159017965789421]]","[[1233551400, 1233581400]]",,0,0,1,OK,109.976873,True,34eaecda-5
LSTM-AE (M),79,UCR,142-InternalBleeding6,0,1.0,1.0,1.0,"[[1223857800.0, 1223878200.0, 0.4855598032553713], [1223887200.0, 1223919600.0, 0.044805878223558276]]","[[1223861400, 1223907900]]",,0,0,1,OK,19.161372,True,34eaecda-5
LSTM-AE (M),80,YAHOOA2,synthetic_88,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.9092952142508436], [839.0, 950.0, 0.7759158699672593]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.146301,False,34eaecda-5
LSTM-AE (M),81,UCR,103-NOISETkeepThirdMARS,0,1.0,1.0,1.0,"[[1224256200.0, 1224285000.0, 0.2549290079342694]]","[[1224232500, 1224261900]]",,0,0,1,OK,34.992371,True,34eaecda-5
LSTM-AE (M),82,UCR,020-DISTORTEDGP711MarkerLFM5z2,0,1.0,1.0,1.0,"[[1224987000.0, 1225038900.0, 0.9222031986729418]]","[[1224971700, 1225035600]]",,0,0,1,OK,44.39896,True,34eaecda-5
LSTM-AE (M),83,UCR,128-GP711MarkerLFM5z2,0,1.0,1.0,1.0,"[[1224986100.0, 1225039800.0, 1.452782805103252]]","[[1224971700, 1225035600]]",,0,0,1,OK,45.200033,True,34eaecda-5
LSTM-AE (M),84,UCR,178-ltstdbs30791AI,0,1.0,1.0,1.0,"[[1238567700.0, 1238659500.0, 3.133950205275971]]","[[1238599200, 1238659200]]",,0,0,1,OK,144.369524,True,34eaecda-5
LSTM-AE (M),85,UCR,123-ECG4,0,1.0,1.0,1.0,"[[1227846600.0, 1227991200.0, 0.7533445150871036]]","[[1227859200, 1227949200]]",,0,0,1,OK,209.49593,True,34eaecda-5
LSTM-AE (M),86,UCR,138-InternalBleeding19,0,1.0,1.0,1.0,"[[1224053700.0, 1224094800.0, 0.2303423259915293]]","[[1224075300, 1224078300]]",,0,0,1,OK,28.457385,True,34eaecda-5
LSTM-AE (M),87,UCR,004-DISTORTEDBIDMC1,0,1.0,1.0,1.0,"[[1224455100.0, 1224522900.0, 0.655114688987871]]","[[1224439200, 1224499200]]",,0,0,1,OK,27.522416,True,34eaecda-5
LSTM-AE (M),88,UCR,132-InternalBleeding10,0,1.0,1.0,1.0,"[[1224159600.0, 1224199800.0, 0.7764065596463704]]","[[1224177000, 1224186000]]",,0,0,1,OK,30.958705,True,34eaecda-5
LSTM-AE (M),89,UCR,112-BIDMC1,0,1.0,1.0,1.0,"[[1224451500.0, 1224522600.0, 0.2744559050173983]]","[[1224439200, 1224499200]]",,0,0,1,OK,28.333779,True,34eaecda-5
LSTM-AE (M),90,UCR,007-DISTORTEDCIMIS44AirTemperature3,0,1.0,1.0,1.0,"[[1224758100.0, 1224798300.0, 0.5088254375054608]]","[[1224775200, 1224782400]]",,0,0,1,OK,34.155199,True,34eaecda-5
LSTM-AE (M),91,UCR,136-InternalBleeding17,0,1.0,1.0,1.0,"[[1223771400.0, 1223819100.0, 0.1223108903792358]]","[[1223778600, 1223811900]]",,0,0,1,OK,20.407867,True,34eaecda-5
LSTM-AE (M),92,UCR,073-DISTORTEDpark3m,0,1.0,1.0,1.0,"[[1244521500.0, 1244591100.0, 0.10111055122992663]]","[[1244464200, 1244567700]]",,0,0,1,OK,376.081914,True,34eaecda-5
LSTM-AE (M),93,UCR,201-CHARISfive,0,1.0,1.0,1.0,"[[1227878700.0, 1227967800.0, 0.8577508619340841]]","[[1227919500, 1227924000]]",,0,0,1,OK,98.851959,True,34eaecda-5
LSTM-AE (M),94,UCR,160-TkeepThirdMARS,0,1.0,1.0,1.0,"[[1224256200.0, 1224283200.0, 0.015935242763975635]]","[[1224232500, 1224261900]]",,0,0,1,OK,28.97531,True,34eaecda-5
LSTM-AE (M),95,UCR,062-DISTORTEDgaitHunt1,0,1.0,1.0,1.0,"[[1232718900.0, 1232803800.0, 0.5909619618450827]]","[[1232740200, 1232773200]]",,0,0,1,OK,163.260401,True,34eaecda-5
LSTM-AE (M),96,UCR,114-CIMIS44AirTemperature2,0,1.0,1.0,1.0,"[[1224513000.0, 1224552600.0, 0.6539163241964607]]","[[1224530100, 1224537300]]",,0,0,1,OK,34.533344,True,34eaecda-5
LSTM-AE (M),97,UCR,033-DISTORTEDInternalBleeding5,0,1.0,1.0,1.0,"[[1224665100.0, 1224701100.0, 0.6265795881064111]]","[[1224679200, 1224730200]]",,0,0,1,OK,35.570172,True,34eaecda-5
LSTM-AE (M),98,YAHOOA3,A3Benchmark-TS5,0,1.0,1.0,1.0,"[[668.0, 779.0, 0.10839237476022374], [1569.0, 1670.0, 0.01931588805795884]]","[[722, 722], [1615, 1615]]",,0,0,2,OK,16.974338,False,34eaecda-5
LSTM-AE (M),99,artificialWithAnomaly,art_daily_jumpsup,0,1.0,1.0,1.0,"[[1397167800.0, 1397262600.0, 0.15296499176588416]]","[[1397139300, 1397259900]]",,0,0,1,OK,20.17108,False,34eaecda-5
LSTM-AE (M),100,YAHOOA3,A3Benchmark-TS79,0,1.0,1.0,1.0,"[[1.0, 78.0, 0.35386585394606634], [641.0, 753.0, 0.022985606433718605], [947.0, 1139.0, 0.1493362063462946], [1182.0, 1294.0, 0.1282569307367499]]","[[21, 21], [696, 696], [1004, 1004], [1083, 1083], [1239, 1239]]",,0,0,5,OK,16.378068,False,34eaecda-5
LSTM-AE (M),101,YAHOOA3,A3Benchmark-TS56,0,1.0,1.0,1.0,"[[991.0, 1105.0, 0.2627334588556732]]","[[1048, 1048]]",,0,0,1,OK,17.033153,False,34eaecda-5
LSTM-AE (M),102,YAHOOA3,A3Benchmark-TS36,0,1.0,1.0,1.0,"[[484.0, 598.0, 0.35347249143683623], [616.0, 730.0, 0.3424778514760511], [1247.0, 1397.0, 0.23581268693973442]]","[[541, 541], [673, 673], [1304, 1304], [1342, 1342]]",,0,0,4,OK,16.817041,False,34eaecda-5
LSTM-AE (M),103,YAHOOA4,A4Benchmark-TS54,0,1.0,1.0,1.0,"[[609.0, 718.0, 0.20677719098971267], [767.0, 922.0, 0.1546710528371289]]","[[666, 666], [824, 824], [865, 865]]",,0,0,3,OK,17.624259,False,34eaecda-5
LSTM-AE (M),104,YAHOOA4,A4Benchmark-TS68,0,1.0,1.0,1.0,"[[1286.0, 1400.0, 0.23509188032161543]]","[[1343, 1343]]",,0,0,1,OK,18.130403,False,34eaecda-5
LSTM-AE (M),105,UCR,163-apneaecg2,0,1.0,1.0,1.0,"[[1229089500.0, 1229173500.0, 0.580448722960972]]","[[1229104200, 1229149200]]",,0,0,1,OK,98.831394,True,34eaecda-5
LSTM-AE (M),106,UCR,060-DISTORTEDgait2,0,1.0,1.0,1.0,"[[1236822900.0, 1236876900.0, 0.3071938245597138]]","[[1236769200, 1236859200]]",,0,0,1,OK,137.853636,True,34eaecda-5
LSTM-AE (M),107,UCR,019-DISTORTEDGP711MarkerLFM5z1,0,1.0,1.0,1.0,"[[1224648900.0, 1224690600.0, 0.16232327456352816]]","[[1224669600, 1224682800]]",,0,0,1,OK,47.086206,True,34eaecda-5
LSTM-AE (M),108,UCR,030-DISTORTEDInternalBleeding19,0,1.0,1.0,1.0,"[[1224055200.0, 1224095700.0, 0.4426790944649662]]","[[1224075300, 1224078300]]",,0,0,1,OK,28.619908,True,34eaecda-5
LSTM-AE (M),109,UCR,162-WalkingAceleration5,0,1.0,1.0,1.0,"[[1224585300.0, 1224624600.0, 0.30756562458656267]]","[[1224595200, 1224612900]]",,0,0,1,OK,21.881412,True,34eaecda-5
LSTM-AE (M),110,UCR,137-InternalBleeding18,0,1.0,1.0,1.0,"[[1224156900.0, 1224178500.0, 0.2212281132977668], [1224180000.0, 1224203100.0, 0.1797434740786915]]","[[1224164700, 1224195300]]",,0,0,1,OK,23.844936,True,34eaecda-5
LSTM-AE (M),111,UCR,168-gait2,0,1.0,1.0,1.0,"[[1236784500.0, 1236874500.0, 0.7375746968299799]]","[[1236769200, 1236859200]]",,0,0,1,OK,192.148516,True,34eaecda-5
LSTM-AE (M),112,UCR,070-DISTORTEDltstdbs30791AI,0,1.0,1.0,1.0,"[[1238568000.0, 1238659800.0, 2.7865010179538836]]","[[1238599200, 1238659200]]",,0,0,1,OK,156.610258,True,34eaecda-5
LSTM-AE (M),113,UCR,129-GP711MarkerLFM5z3,0,1.0,1.0,1.0,"[[1224585600.0, 1224632400.0, 1.1393674865186663]]","[[1224603600, 1224617100]]",,0,0,1,OK,46.677147,True,34eaecda-5
LSTM-AE (M),114,UCR,171-gaitHunt2,0,1.0,1.0,1.0,"[[1232234400.0, 1232308800.0, 0.6649179619726138]]","[[1232179200, 1232374200]]",,0,0,1,OK,166.941273,True,34eaecda-5
LSTM-AE (M),115,UCR,220-STAFFIIIDatabase,0,1.0,1.0,1.0,"[[1298079900.0, 1298177400.0, 1.7422989625100587]]","[[1298035200, 1298230200]]",,0,0,1,OK,491.085546,True,34eaecda-5
